Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000128944,KNSTRN,Gene Expression,0.21569803023763234,0.0,0.0,6310,0.5205054513029322,2118
ENSG00000197977,ELOVL2,Gene Expression,0.21566850865186563,0.0,0.0,597,0.048586456963470366,385
ENSG00000051620,HEBP2,Gene Expression,0.21566781646194677,0.0,0.0,18006,1.7382596092005798,3222
ENSG00000170540,ARL6IP1,Gene Expression,0.21566261868477302,0.0,0.0,10307,0.8921476584744436,2672
ENSG00000166562,SEC11C,Gene Expression,0.21559935550535114,0.0,0.0,11809,1.2725649581538403,3128
ENSG00000162849,KIF26B,Gene Expression,0.2155036795434699,0.0,0.0,3097,0.3948137135425797,1764
ENSG00000172830,SSH3,Gene Expression,0.21546703989260765,0.0,0.0,7625,0.6625364764821191,2355
ENSG00000198522,GPN1,Gene Expression,0.21538266321263452,0.0,0.0,8805,0.7654370682174274,2505
ENSG00000075624,ACTB,Gene Expression,0.21536958573207948,0.0,0.0,246446,29.04961049482451,4966
ENSG00000154556,SORBS2,Gene Expression,0.21513421590819948,0.0,0.0,4516,0.39624661389324317,1752
ENSG00000064666,CNN2,Gene Expression,0.2146716781844706,0.0,0.0,27521,4.117619162586637,4388
ENSG00000077044,DGKD,Gene Expression,0.2146520156287441,0.0,0.0,6806,0.6146781906319707,2280
ENSG00000153044,CENPH,Gene Expression,0.21455470279362468,0.0,0.0,3170,0.2297414641475789,1474
ENSG00000187288,CIDEC,Gene Expression,0.21443953445048564,0.0,0.0,703,0.3871752912341875,601
ENSG00000114054,PCCB,Gene Expression,0.21431820687275335,0.0,0.0,7918,0.6699837800070544,2387
ENSG00000179954,SSC5D,Gene Expression,0.21427865957097625,0.0,0.0,5052,1.1526725667907247,2631
ENSG00000179639,FCER1A,Gene Expression,0.2142682583423602,0.0,0.0,3121,0.5189068770677706,1536
ENSG00000136068,FLNB,Gene Expression,0.21413399679509063,0.0,0.0,13990,1.2967306531490435,3065
ENSG00000099219,ERMP1,Gene Expression,0.21408643283214546,0.0,0.0,8336,0.7553376971527989,2507
ENSG00000249242,TMEM150C,Gene Expression,0.21403546388433373,0.0,0.0,3858,0.3003919535168912,1627
ENSG00000106819,ASPN,Gene Expression,0.21401518298874816,0.0,0.0,5433,0.9999814727909326,2384
ENSG00000196569,LAMA2,Gene Expression,0.21401487302122696,0.0,0.0,8153,1.7188677422449479,3237
ENSG00000130414,NDUFA10,Gene Expression,0.2139500007888153,0.0,0.0,22533,2.068420302720361,3536
ENSG00000167004,PDIA3,Gene Expression,0.21386549465141794,0.0,0.0,25832,2.454416904333649,3705
ENSG00000067836,ROGDI,Gene Expression,0.21379152400738116,0.0,0.0,6428,0.5256432730150143,2127
ENSG00000112081,SRSF3,Gene Expression,0.21377637391700807,0.0,0.0,21690,1.9861242970266744,3473
ENSG00000122691,TWIST1,Gene Expression,0.21376177096306595,0.0,0.0,3355,0.9258344544566155,2039
ENSG00000125520,SLC2A4RG,Gene Expression,0.21374995470999184,0.0,0.0,21946,2.105164906478936,3552
ENSG00000127249,ATP13A4,Gene Expression,0.21366203095332179,0.0,0.0,4532,0.352138071384256,1765
ENSG00000151208,DLG5,Gene Expression,0.21358169773652871,0.0,0.0,11835,1.0419072233766158,2781
ENSG00000151617,EDNRA,Gene Expression,0.2135763102884936,0.0,0.0,4309,0.5744579293649911,2049
ENSG00000144218,AFF3,Gene Expression,0.2135260974406255,0.0,0.0,6247,0.5400021013868085,2131
ENSG00000171219,CDC42BPG,Gene Expression,0.2134590055769096,0.0,0.0,4423,0.34029069798043526,1824
ENSG00000186193,SAPCD2,Gene Expression,0.21304630159223903,0.0,0.0,5565,0.45534061574219103,1987
ENSG00000133313,CNDP2,Gene Expression,0.2129983995022032,0.0,0.0,31211,2.982211805564037,3919
ENSG00000128340,RAC2,Gene Expression,0.2129971876627558,0.0,0.0,5937,1.0121119988045144,2661
ENSG00000164062,APEH,Gene Expression,0.21298548914273538,0.0,0.0,16082,1.4910059920532541,3270
ENSG00000169554,ZEB2,Gene Expression,0.21287720388689252,0.0,0.0,12369,2.6581071282811566,3929
ENSG00000110090,CPT1A,Gene Expression,0.2128210242913241,0.0,0.0,18981,1.7866039981872284,3409
ENSG00000138069,RAB1A,Gene Expression,0.21276018448909942,0.0,0.0,15116,1.3774111530810849,3166
ENSG00000180353,HCLS1,Gene Expression,0.2127114699283345,0.0,0.0,8640,1.4280853063157442,3072
ENSG00000253729,PRKDC,Gene Expression,0.2126667239232221,0.0,0.0,25362,2.395674237253292,3688
ENSG00000266964,FXYD1,Gene Expression,0.2126268732335057,0.0,0.0,2623,0.8817823133313394,1794
ENSG00000197620,CXorf40A,Gene Expression,0.21258237500748856,0.0,0.0,7767,0.6790038188607062,2384
ENSG00000168275,COA6,Gene Expression,0.21257715339621686,0.0,0.0,10046,0.8709831271393096,2675
ENSG00000162819,BROX,Gene Expression,0.21244254519941913,0.0,0.0,13435,1.2539734794964144,3093
ENSG00000162729,IGSF8,Gene Expression,0.21243777161010963,0.0,0.0,9805,0.8391401112668818,2581
ENSG00000119866,BCL11A,Gene Expression,0.2124192709344234,0.0,0.0,2617,0.37923448772635177,1449
ENSG00000105855,ITGB8,Gene Expression,0.2123971719259777,0.0,0.0,3147,0.33031167531711897,1233
ENSG00000173801,JUP,Gene Expression,0.21239582848412752,0.0,0.0,18133,1.6668481334467131,3206
ENSG00000096433,ITPR3,Gene Expression,0.21229723542965315,0.0,0.0,13205,1.2147332224947647,3032
ENSG00000106546,AHR,Gene Expression,0.21223015761945316,0.0,0.0,23382,2.676272429769692,3870
ENSG00000174469,CNTNAP2,Gene Expression,0.21210273911782093,0.0,0.0,1659,0.13699319826562809,853
ENSG00000244187,TMEM141,Gene Expression,0.21201353515655058,0.0,0.0,13769,1.227999698466129,2976
ENSG00000138801,PAPSS1,Gene Expression,0.21198901231376288,0.0,0.0,18081,1.6736169833510415,3355
ENSG00000184661,CDCA2,Gene Expression,0.21194601138604063,0.0,0.0,2910,0.216135514987149,1360
ENSG00000131788,PIAS3,Gene Expression,0.21190136532339224,0.0,0.0,11794,1.0718130774287076,2838
ENSG00000124356,STAMBP,Gene Expression,0.2118615641160104,0.0,0.0,12230,1.0854507170418208,2868
ENSG00000162981,LRATD1,Gene Expression,0.211821943793065,0.0,0.0,5219,0.45299574556987093,1898
ENSG00000117480,FAAH,Gene Expression,0.21179774392845527,0.0,0.0,4549,0.36270602526423784,1806
ENSG00000015133,CCDC88C,Gene Expression,0.21177235016253018,0.0,0.0,8880,0.8380943772830904,2705
ENSG00000151247,EIF4E,Gene Expression,0.21169269980193284,0.0,0.0,14085,1.2691071398439298,3051
ENSG00000051180,RAD51,Gene Expression,0.21166938788221062,0.0,0.0,2750,0.19710459797293997,1367
ENSG00000184922,FMNL1,Gene Expression,0.21165013942959757,0.0,0.0,7581,1.1642776403421213,2955
ENSG00000171163,ZNF692,Gene Expression,0.21155496843430674,0.0,0.0,7830,0.6585805949864442,2414
ENSG00000188171,ZNF626,Gene Expression,0.2114814353689628,0.0,0.0,6781,0.5650403211127455,2227
ENSG00000141376,BCAS3,Gene Expression,0.21147104535908703,0.0,0.0,7528,0.6283909704940954,2325
ENSG00000187164,SHTN1,Gene Expression,0.21141555141883825,0.0,0.0,12962,1.1678703372630193,2995
ENSG00000115085,ZAP70,Gene Expression,0.21128959057433522,0.0,0.0,3050,0.426394476514546,1583
ENSG00000105669,COPE,Gene Expression,0.21100625334572798,0.0,0.0,21733,2.067589248006165,3572
ENSG00000196924,FLNA,Gene Expression,0.21070730907642993,0.0,0.0,26993,4.227241041132077,4384
ENSG00000129682,FGF13,Gene Expression,0.2106306833879668,0.0,0.0,5089,0.40533390278789383,1851
ENSG00000260314,MRC1,Gene Expression,0.21041156463424457,0.0,0.0,6333,1.5746433992949354,2881
ENSG00000051108,HERPUD1,Gene Expression,0.21040519239988367,0.0,0.0,19758,2.418151199561734,3790
ENSG00000166747,AP1G1,Gene Expression,0.21035097636042735,0.0,0.0,17482,1.5715352293130886,3282
ENSG00000090889,KIF4A,Gene Expression,0.2102093823062729,0.0,0.0,2331,0.15789651152318498,1207
ENSG00000065518,NDUFB4,Gene Expression,0.210156585647496,0.0,0.0,6888,0.5627669884309876,2266
ENSG00000185862,EVI2B,Gene Expression,0.2101265638459645,0.0,0.0,4934,0.7534446596048346,2252
ENSG00000172354,GNB2,Gene Expression,0.21005672190961885,0.0,0.0,37083,3.5368712158598017,4076
ENSG00000134755,DSC2,Gene Expression,0.21001684782378857,0.0,0.0,6603,0.6107613151288974,2247
